playerId,name,season,team,position,games_played,icetime,shifts,gameScore,onIce_corsiPercentage,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,shotsBlockedByPlayer,FiveOnFourPts,FourOnFivePts,YF_Goal,YF_Assist,YF_Shot,YF_Hit,YF_Block,YF_FiveOnFour,YF_FourOnFive,YF_Pts,FiveOnFourIcetime,FourOnFiveIcetime
8480880,Jakub Lauko,2022,BOS,C,23.0,12233.0,334.0,4.89,0.41,3.0,0.0,17.0,8.0,33.0,4.0,2.0,2.0,44.0,7.0,6.0,16.0,5.0,4.0,1.0,1.0,2.0,6.0,0.0,0.0,12.0,6.0,7,18,2,0,0,45.0,3.0,440.0
8480037,Aleksi Heponiemi,2022,FLA,C,10.0,5153.0,117.0,0.07,0.34,1.0,1.0,6.0,0.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,2,1,0,0,0,10.0,46.0,11.0
8471274,Alex Goligoski,2022,MIN,D,46.0,48760.0,952.0,11.67,0.51,2.0,2.0,63.0,12.0,116.0,2.0,2.0,0.0,33.0,9.0,17.0,70.0,3.0,2.0,0.0,1.0,1.0,67.0,1.0,0.0,6.0,8.0,25,13,27,0,0,79.0,1522.0,2557.0
8475799,Nino Niederreiter,2022,WPG,R,78.0,76222.0,1509.0,53.55,0.58,8.0,9.0,181.0,54.0,302.0,24.0,14.0,6.0,165.0,33.0,22.0,124.0,80.0,31.0,8.0,7.0,9.0,33.0,6.0,0.0,72.0,34.0,72,66,13,2,0,259.0,11043.0,53.0
8482861,Vincent Iorio,2022,WSH,D,3.0,2582.0,72.0,0.27,0.37,1.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,5.0,11.0,16.0
8480058,Pierre-Olivier Joseph,2022,PIT,D,75.0,68621.0,1584.0,31.2,0.55,9.0,7.0,108.0,30.0,221.0,5.0,6.0,0.0,88.0,38.0,33.0,131.0,7.0,0.0,5.0,0.0,0.0,36.0,3.0,0.0,15.0,32.0,43,35,14,1,0,140.0,3839.0,827.0
8479972,Mason Shaw,2022,MIN,C,59.0,39968.0,869.0,17.77,0.45,5.0,5.0,92.0,22.0,153.0,7.0,5.0,1.0,87.0,17.0,18.0,91.0,15.0,8.0,3.0,2.0,2.0,27.0,0.0,2.0,21.0,20.0,37,35,11,0,1,125.0,548.0,4901.0
8479316,Luke Kunin,2022,SJS,C,31.0,28703.0,668.0,7.03,0.41,5.0,3.0,58.0,25.0,99.0,5.0,7.0,1.0,63.0,12.0,6.0,52.0,23.0,8.0,1.0,2.0,2.0,27.0,4.0,0.0,15.0,16.0,23,25,11,2,0,92.0,2384.0,3384.0
8477986,Brandon Montour,2022,FLA,D,80.0,115806.0,2091.0,79.25,0.59,26.0,31.0,242.0,97.0,459.0,16.0,23.0,4.0,92.0,33.0,52.0,298.0,25.0,16.0,7.0,5.0,4.0,93.0,29.0,0.0,48.0,114.0,97,37,37,12,0,345.0,19250.0,3817.0
8481580,Connor McMichael,2022,WSH,C,6.0,3189.0,76.0,-1.89,0.3,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,3.0,4.0,0.0
8477070,Liam O'Brien,2022,ARI,C,56.0,38394.0,1002.0,-1.1,0.37,5.0,3.0,39.0,17.0,74.0,3.0,3.0,0.0,203.0,6.0,20.0,37.0,13.0,6.0,2.0,0.0,1.0,28.0,0.0,0.0,9.0,16.0,16,81,11,0,0,133.0,80.0,3174.0
8481601,Simon Holmstrom,2022,NYI,R,50.0,33292.0,833.0,8.59,0.48,1.0,2.0,39.0,20.0,77.0,6.0,8.0,2.0,9.0,21.0,13.0,42.0,15.0,2.0,1.0,4.0,1.0,22.0,0.0,0.0,18.0,6.0,16,4,9,0,0,53.0,357.0,545.0
8475461,Andrew Agozzino,2022,SJS,L,4.0,3929.0,87.0,1.48,0.39,1.0,1.0,9.0,2.0,12.0,1.0,1.0,0.0,12.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,4,5,2,0,0,18.0,425.0,67.0
8478967,Lane Pederson,2022,CBJ,C,27.0,19321.0,433.0,3.92,0.48,3.0,0.0,27.0,9.0,45.0,3.0,3.0,1.0,68.0,5.0,4.0,18.0,13.0,5.0,0.0,2.0,1.0,11.0,0.0,0.0,9.0,6.0,11,27,4,0,0,57.0,1141.0,218.0
8483619,Filip Roos,2022,CHI,D,17.0,16546.0,354.0,1.02,0.45,0.0,2.0,19.0,8.0,43.0,1.0,3.0,1.0,14.0,4.0,10.0,25.0,1.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,3.0,4.0,8,6,8,0,0,29.0,899.0,305.0
8478043,Sam Lafferty,2022,TOR,C,70.0,61356.0,1340.0,18.01,0.43,8.0,7.0,102.0,33.0,164.0,12.0,7.0,1.0,125.0,27.0,34.0,94.0,29.0,12.0,4.0,8.0,0.0,33.0,0.0,5.0,36.0,30.0,41,50,13,0,2,172.0,2707.0,6811.0
8480813,Joe Veleno,2022,DET,C,81.0,62091.0,1322.0,10.9,0.45,6.0,5.0,85.0,20.0,146.0,9.0,4.0,1.0,152.0,30.0,17.0,71.0,26.0,8.0,4.0,3.0,2.0,44.0,4.0,0.0,27.0,22.0,34,61,18,2,0,164.0,1838.0,2004.0
8475766,Austin Watson,2022,OTT,L,75.0,46048.0,1267.0,9.91,0.38,1.0,1.0,79.0,36.0,139.0,9.0,7.0,1.0,165.0,19.0,21.0,82.0,25.0,8.0,2.0,3.0,4.0,61.0,0.0,1.0,27.0,4.0,32,66,24,0,0,153.0,225.0,9492.0
8482245,Artem Zub,2022,OTT,D,53.0,64405.0,1325.0,11.27,0.47,1.0,6.0,41.0,22.0,109.0,3.0,6.0,1.0,131.0,8.0,31.0,59.0,1.0,3.0,1.0,0.0,2.0,67.0,0.0,0.0,9.0,14.0,16,52,27,0,0,118.0,336.0,4513.0
8477962,Brendan Lemieux,2022,PHI,L,45.0,27490.0,637.0,8.75,0.51,5.0,2.0,44.0,14.0,79.0,2.0,5.0,0.0,131.0,6.0,6.0,40.0,14.0,4.0,1.0,0.0,1.0,15.0,0.0,0.0,6.0,14.0,18,52,6,0,0,96.0,251.0,666.0
8480071,Robin Salo,2022,NYI,D,11.0,7376.0,165.0,2.02,0.43,1.0,1.0,9.0,1.0,19.0,2.0,1.0,0.0,6.0,1.0,6.0,9.0,1.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,6.0,4.0,4,2,5,0,0,21.0,451.0,18.0
8476874,Olli Maatta,2022,DET,D,78.0,87549.0,1832.0,15.8,0.43,8.0,9.0,62.0,30.0,137.0,6.0,3.0,0.0,78.0,23.0,38.0,87.0,4.0,1.0,3.0,2.0,1.0,128.0,0.0,0.0,18.0,34.0,25,31,51,0,0,159.0,266.0,6939.0
8479421,Jacob Moverare,2022,LAK,D,2.0,1796.0,34.0,1.2,0.58,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,1,2,0,0,5.0,0.0,0.0
8481740,Tyce Thompson,2022,NJD,R,2.0,1038.0,29.0,-0.42,0.38,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,0.0,0.0
8479458,Nikita Zaitsev,2022,CHI,D,46.0,45440.0,1048.0,-2.85,0.37,3.0,4.0,20.0,15.0,50.0,1.0,4.0,0.0,95.0,7.0,23.0,35.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,0.0,3.0,14.0,8,38,29,0,0,92.0,110.0,5772.0
8475747,Patrik Nemeth,2022,ARI,D,75.0,79969.0,1796.0,-6.35,0.34,2.0,3.0,62.0,32.0,139.0,0.0,5.0,0.0,116.0,13.0,30.0,90.0,4.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,10.0,25,46,47,0,0,128.0,47.0,14245.0
8475764,Cam Fowler,2022,ANA,D,82.0,118933.0,2103.0,24.45,0.46,21.0,17.0,130.0,51.0,294.0,10.0,12.0,2.0,18.0,34.0,48.0,157.0,17.0,7.0,5.0,1.0,4.0,104.0,13.0,0.0,30.0,76.0,52,7,42,5,0,212.0,11882.0,9220.0
8475786,Zach Hyman,2022,EDM,L,79.0,95514.0,1712.0,89.52,0.59,27.0,20.0,277.0,91.0,431.0,36.0,30.0,6.0,77.0,33.0,30.0,161.0,141.0,66.0,4.0,12.0,20.0,19.0,25.0,0.0,108.0,94.0,111,31,8,10,0,362.0,15815.0,2714.0
8482087,Kaiden Guhle,2022,MTL,D,44.0,54162.0,1053.0,8.2,0.4,9.0,5.0,48.0,17.0,107.0,4.0,2.0,0.0,84.0,23.0,51.0,57.0,8.0,0.0,3.0,1.0,0.0,77.0,0.0,0.0,12.0,28.0,19,34,31,0,0,124.0,1522.0,5454.0
8481518,Nolan Foote,2022,NJD,L,6.0,2598.0,65.0,1.53,0.51,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,2,1,0,0,8.0,1.0,0.0
8482655,J.J. Moser,2022,ARI,D,82.0,103569.0,2281.0,18.12,0.41,8.0,16.0,93.0,35.0,213.0,7.0,9.0,0.0,80.0,14.0,43.0,116.0,9.0,3.0,4.0,2.0,1.0,137.0,11.0,0.0,21.0,48.0,37,32,55,4,0,197.0,10417.0,13936.0
8470610,Zach Parise,2022,NYI,L,82.0,79439.0,1900.0,37.33,0.45,10.0,3.0,182.0,48.0,275.0,21.0,29.0,4.0,89.0,18.0,25.0,113.0,68.0,49.0,7.0,6.0,8.0,83.0,4.0,1.0,63.0,26.0,73,36,33,2,0,233.0,6883.0,8602.0
8481077,John Leonard,2022,NSH,L,6.0,4154.0,91.0,-0.25,0.4,0.0,0.0,4.0,3.0,11.0,1.0,1.0,0.0,4.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,2,2,2,0,0,9.0,120.0,0.0
8477244,Chad Ruhwedel,2022,PIT,D,47.0,41083.0,961.0,9.85,0.47,1.0,3.0,36.0,23.0,97.0,1.0,3.0,0.0,90.0,14.0,10.0,55.0,2.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,3.0,8.0,14,36,20,0,0,81.0,1.0,4941.0
8477938,Haydn Fleury,2022,TBL,D,29.0,22259.0,512.0,2.18,0.45,0.0,1.0,33.0,18.0,70.0,0.0,6.0,0.0,30.0,3.0,6.0,45.0,4.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,13,12,12,0,0,39.0,47.0,1530.0
8479661,Tanner Jeannot,2022,TBL,L,76.0,64994.0,1366.0,19.25,0.43,6.0,6.0,107.0,47.0,190.0,6.0,14.0,4.0,290.0,29.0,30.0,82.0,58.0,14.0,0.0,3.0,3.0,62.0,0.0,1.0,18.0,24.0,43,116,25,0,0,226.0,1873.0,8737.0
8475772,Riley Sheahan,2022,BUF,C,2.0,997.0,24.0,-0.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,21.0
8482684,Luke Hughes,2022,NJD,D,2.0,1948.0,40.0,2.0,0.61,0.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,1,0,1,0,0,7.0,11.0,0.0
8478062,Dysin Mayo,2022,ARI,D,15.0,10528.0,273.0,-2.23,0.34,0.0,0.0,7.0,5.0,14.0,0.0,0.0,0.0,30.0,2.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,3,12,8,0,0,23.0,58.0,1081.0
8477406,Mattias Janmark,2022,EDM,C,66.0,58069.0,1274.0,22.0,0.43,10.0,5.0,79.0,23.0,117.0,10.0,6.0,1.0,20.0,27.0,26.0,57.0,34.0,11.0,1.0,6.0,3.0,26.0,0.0,4.0,30.0,30.0,32,8,10,0,2,112.0,390.0,7570.0
8483424,Owen Beck,2022,MTL,C,1.0,588.0,14.0,-0.81,0.18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,9.0,0.0
8480027,Jason Robertson,2022,DAL,L,82.0,92687.0,1815.0,119.72,0.63,39.0,24.0,313.0,99.0,565.0,46.0,30.0,8.0,57.0,62.0,66.0,301.0,81.0,30.0,16.0,17.0,13.0,19.0,41.0,0.0,138.0,126.0,125,23,8,16,0,436.0,15592.0,54.0
8477380,Jonny Brodzinski,2022,NYR,C,17.0,9505.0,222.0,3.49,0.5,0.0,1.0,27.0,9.0,42.0,1.0,1.0,0.0,9.0,6.0,4.0,29.0,5.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,11,4,2,0,0,22.0,26.0,323.0
8479379,Givani Smith,2022,FLA,R,36.0,15129.0,366.0,4.8,0.51,2.0,1.0,30.0,13.0,60.0,1.0,4.0,0.0,67.0,6.0,6.0,29.0,13.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,6.0,12,27,3,0,0,51.0,87.0,18.0
8478970,Jalen Chatfield,2022,CAR,D,78.0,66104.0,1472.0,38.83,0.58,5.0,3.0,93.0,53.0,215.0,6.0,8.0,0.0,78.0,28.0,21.0,134.0,9.0,3.0,5.0,0.0,1.0,63.0,0.0,2.0,18.0,16.0,37,31,25,0,1,128.0,40.0,4070.0
8475168,Matt Duchene,2022,NSH,C,71.0,78043.0,1420.0,51.7,0.57,18.0,16.0,168.0,71.0,319.0,22.0,16.0,3.0,27.0,35.0,60.0,154.0,69.0,16.0,5.0,11.0,6.0,32.0,9.0,0.0,66.0,68.0,67,11,13,4,0,229.0,11903.0,46.0
8476882,Teuvo Teravainen,2022,CAR,L,68.0,68988.0,1442.0,46.63,0.59,18.0,7.0,144.0,51.0,235.0,12.0,15.0,1.0,15.0,36.0,49.0,151.0,31.0,13.0,6.0,2.0,4.0,18.0,10.0,3.0,36.0,50.0,58,6,7,4,1,162.0,9037.0,7017.0
8476331,Dylan DeMelo,2022,WPG,D,75.0,88024.0,1958.0,31.53,0.45,10.0,11.0,93.0,43.0,194.0,6.0,6.0,0.0,120.0,20.0,46.0,124.0,8.0,4.0,4.0,1.0,1.0,102.0,0.0,3.0,18.0,42.0,37,48,41,0,1,187.0,405.0,11275.0
8473994,Jamie Benn,2022,DAL,L,82.0,77655.0,1812.0,72.55,0.56,22.0,23.0,190.0,62.0,330.0,33.0,17.0,7.0,97.0,55.0,48.0,138.0,74.0,40.0,9.0,10.0,14.0,38.0,30.0,3.0,99.0,90.0,76,39,15,12,1,332.0,13845.0,4399.0
8482250,Callahan Burke,2022,COL,C,2.0,1057.0,26.0,-0.37,0.35,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,1,0,0,2.0,0.0,36.0
8478401,Pavel Zacha,2022,BOS,C,82.0,78995.0,1781.0,53.05,0.52,18.0,18.0,131.0,48.0,220.0,21.0,10.0,3.0,67.0,31.0,35.0,100.0,62.0,17.0,9.0,7.0,5.0,21.0,8.0,1.0,63.0,72.0,52,27,8,3,0,225.0,8091.0,6152.0
8477495,Seth Jones,2022,CHI,D,65.0,95255.0,1709.0,31.27,0.5,9.0,14.0,157.0,58.0,299.0,12.0,14.0,0.0,97.0,42.0,60.0,189.0,18.0,8.0,5.0,5.0,2.0,111.0,8.0,1.0,36.0,46.0,63,39,44,3,0,231.0,11403.0,7172.0
8480007,Jonas Rondbjerg,2022,VGK,R,13.0,7933.0,197.0,2.27,0.52,1.0,0.0,15.0,5.0,24.0,0.0,1.0,0.0,2.0,8.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,6,1,3,0,0,12.0,6.0,436.0
8479941,Justin Danforth,2022,CBJ,R,6.0,4820.0,104.0,2.65,0.55,1.0,0.0,10.0,7.0,20.0,2.0,0.0,0.0,7.0,1.0,1.0,9.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,4,3,0,0,0,15.0,575.0,216.0
8477464,Nic Petan,2022,MIN,C,10.0,6960.0,145.0,1.99,0.43,1.0,1.0,10.0,2.0,17.0,1.0,0.0,1.0,4.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,4,2,2,0,0,15.0,168.0,0.0
8481093,Rafael Harvey-Pinard,2022,MTL,L,34.0,35148.0,686.0,18.44,0.46,4.0,2.0,58.0,20.0,98.0,14.0,4.0,3.0,57.0,11.0,17.0,26.0,39.0,13.0,1.0,8.0,5.0,56.0,3.0,1.0,42.0,12.0,23,23,22,1,0,123.0,3802.0,2980.0
8477471,Dillon Heatherington,2022,OTT,D,3.0,1668.0,41.0,-0.37,0.47,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,1,0,0,2.0,0.0,10.0
8482133,Thomas Bordeleau,2022,SJS,C,8.0,7312.0,148.0,0.24,0.47,1.0,1.0,9.0,6.0,23.0,0.0,2.0,0.0,4.0,5.0,5.0,11.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4,2,1,0,0,11.0,919.0,2.0
8471698,T.J. Oshie,2022,WSH,R,58.0,58198.0,1089.0,32.81,0.57,8.0,8.0,126.0,61.0,228.0,19.0,16.0,5.0,125.0,44.0,26.0,102.0,57.0,28.0,4.0,8.0,7.0,34.0,9.0,0.0,57.0,32.0,50,50,14,4,0,207.0,10410.0,189.0
8477126,Jayson Megna,2022,ANA,C,55.0,33014.0,739.0,-5.27,0.35,2.0,4.0,36.0,17.0,64.0,2.0,3.0,0.0,47.0,10.0,6.0,35.0,15.0,3.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,12.0,14,19,9,0,0,60.0,52.0,3053.0
8481606,Jordan Spence,2022,LAK,D,6.0,5040.0,95.0,3.15,0.62,1.0,0.0,6.0,5.0,16.0,0.0,1.0,0.0,3.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2,1,1,0,0,6.0,404.0,54.0
8471675,Sidney Crosby,2022,PIT,C,82.0,99106.0,1945.0,100.72,0.61,36.0,24.0,255.0,93.0,443.0,33.0,35.0,5.0,71.0,59.0,67.0,205.0,106.0,37.0,12.0,10.0,11.0,47.0,22.0,0.0,99.0,120.0,102,28,19,9,0,377.0,18191.0,243.0
8479982,Conor Timmins,2022,TOR,D,27.0,24446.0,548.0,13.88,0.56,7.0,5.0,19.0,8.0,52.0,2.0,0.0,0.0,23.0,6.0,17.0,27.0,0.0,0.0,2.0,0.0,0.0,18.0,4.0,0.0,6.0,24.0,8,9,7,2,0,56.0,1861.0,123.0
8477506,Ryan Pulock,2022,NYI,D,82.0,102853.0,2218.0,27.7,0.47,10.0,11.0,126.0,59.0,301.0,5.0,17.0,0.0,140.0,22.0,37.0,176.0,7.0,2.0,3.0,1.0,1.0,128.0,5.0,0.0,15.0,42.0,50,56,51,2,0,216.0,5108.0,7640.0
8478075,Anders Bjork,2022,CHI,L,14.0,11615.0,236.0,7.85,0.47,5.0,1.0,15.0,4.0,27.0,2.0,3.0,2.0,8.0,6.0,10.0,11.0,5.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,12.0,6,3,2,0,0,29.0,41.0,937.0
8480185,Eetu Luostarinen,2022,FLA,C,82.0,78650.0,1791.0,52.67,0.5,11.0,15.0,132.0,56.0,244.0,17.0,14.0,3.0,64.0,47.0,42.0,104.0,65.0,19.0,6.0,6.0,5.0,51.0,5.0,0.0,51.0,52.0,53,26,20,2,0,204.0,4034.0,10987.0
8480069,Cale Makar,2022,COL,D,60.0,94969.0,1631.0,79.1,0.57,29.0,20.0,176.0,82.0,403.0,17.0,16.0,1.0,65.0,50.0,48.0,227.0,21.0,10.0,10.0,4.0,3.0,78.0,26.0,0.0,51.0,98.0,70,26,31,10,0,286.0,13802.0,9512.0
8482093,Seth Jarvis,2022,CAR,C,82.0,79721.0,1604.0,63.79,0.63,16.0,9.0,187.0,70.0,325.0,14.0,20.0,3.0,73.0,37.0,30.0,144.0,76.0,37.0,2.0,7.0,5.0,48.0,5.0,1.0,42.0,50.0,75,29,19,2,0,217.0,9665.0,708.0
8482712,Oskar Olausson,2022,COL,R,1.0,422.0,9.0,0.1,0.6,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
8479026,Philippe Myers,2022,TBL,D,11.0,7618.0,173.0,6.53,0.6,0.0,2.0,21.0,5.0,37.0,1.0,3.0,0.0,31.0,9.0,5.0,25.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,8,12,2,0,0,29.0,0.0,337.0
8480844,Grigori Denisenko,2022,FLA,L,18.0,10681.0,235.0,1.9,0.48,2.0,1.0,16.0,8.0,28.0,0.0,1.0,0.0,20.0,1.0,1.0,16.0,7.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,6,8,3,0,0,23.0,363.0,0.0
8479324,Ryan Lindgren,2022,NYR,D,63.0,71215.0,1478.0,30.63,0.5,10.0,7.0,75.0,26.0,159.0,1.0,6.0,0.0,68.0,13.0,17.0,92.0,7.0,2.0,0.0,0.0,1.0,92.0,0.0,1.0,3.0,34.0,30,27,37,0,0,131.0,106.0,7314.0
8480021,Jack Studnicka,2022,VAN,C,48.0,30513.0,735.0,3.35,0.42,1.0,3.0,65.0,20.0,108.0,4.0,6.0,0.0,61.0,17.0,6.0,60.0,20.0,5.0,1.0,3.0,0.0,19.0,0.0,0.0,12.0,8.0,26,24,8,0,0,78.0,442.0,1330.0
8475314,Anders Lee,2022,NYI,L,82.0,84737.0,1756.0,60.54,0.6,12.0,10.0,214.0,89.0,336.0,28.0,33.0,7.0,125.0,25.0,35.0,153.0,101.0,49.0,6.0,14.0,8.0,57.0,13.0,0.0,84.0,44.0,86,50,23,5,0,292.0,14671.0,17.0
8475279,Ben Chiarot,2022,DET,D,76.0,93975.0,1977.0,3.9,0.39,7.0,7.0,110.0,45.0,231.0,5.0,6.0,0.0,147.0,9.0,19.0,145.0,7.0,3.0,5.0,0.0,0.0,163.0,0.0,0.0,15.0,28.0,44,59,65,0,0,211.0,1861.0,10435.0
8477511,Anthony Mantha,2022,WSH,R,67.0,57158.0,1144.0,31.93,0.53,10.0,6.0,119.0,37.0,203.0,11.0,10.0,2.0,68.0,23.0,33.0,99.0,47.0,10.0,2.0,5.0,4.0,24.0,2.0,0.0,33.0,32.0,48,27,10,1,0,151.0,3520.0,47.0
8481543,Nikita Alexandrov,2022,STL,C,28.0,16486.0,373.0,6.26,0.46,3.0,1.0,28.0,12.0,43.0,3.0,2.0,1.0,28.0,3.0,4.0,21.0,13.0,6.0,0.0,1.0,2.0,13.0,0.0,0.0,9.0,8.0,11,11,5,0,0,44.0,413.0,139.0
8482101,Danil Gushchin,2022,SJS,L,2.0,1909.0,42.0,2.5,0.57,1.0,0.0,8.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0,2.0,3,0,2,1,0,11.0,297.0,4.0
8476941,Connor Carrick,2022,BOS,D,1.0,1014.0,23.0,1.5,0.59,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,0,0,0,5.0,15.0,0.0
8475798,Mikael Granlund,2022,PIT,C,79.0,84492.0,1688.0,33.96,0.52,20.0,11.0,121.0,51.0,222.0,10.0,12.0,3.0,78.0,38.0,33.0,98.0,49.0,25.0,1.0,3.0,6.0,60.0,10.0,0.0,30.0,62.0,48,31,24,4,0,199.0,11883.0,5492.0
8475763,Kevin Hayes,2022,PHI,C,81.0,85369.0,1736.0,53.14,0.55,26.0,10.0,209.0,86.0,387.0,18.0,19.0,1.0,52.0,40.0,35.0,225.0,55.0,15.0,8.0,4.0,6.0,22.0,16.0,0.0,54.0,72.0,84,21,9,6,0,246.0,11989.0,667.0
8473473,Milan Lucic,2022,CGY,L,77.0,52238.0,1234.0,21.98,0.54,9.0,3.0,73.0,36.0,144.0,7.0,4.0,0.0,168.0,29.0,27.0,63.0,33.0,13.0,2.0,4.0,1.0,15.0,0.0,0.0,21.0,24.0,29,67,6,0,0,147.0,1032.0,23.0
8480762,Eric Robinson,2022,CBJ,L,72.0,60255.0,1367.0,9.08,0.36,6.0,6.0,99.0,35.0,190.0,12.0,12.0,1.0,124.0,30.0,17.0,73.0,46.0,15.0,1.0,7.0,4.0,32.0,0.0,2.0,36.0,24.0,40,50,13,0,1,164.0,42.0,9328.0
8477467,Gustav Olofsson,2022,SEA,D,3.0,2328.0,56.0,0.45,0.46,0.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,1,2,0,0,5.0,9.0,137.0
8476918,Jimmy Vesey,2022,NYR,L,81.0,66147.0,1354.0,32.12,0.48,7.0,7.0,123.0,39.0,206.0,11.0,13.0,1.0,98.0,56.0,29.0,100.0,43.0,19.0,1.0,6.0,4.0,40.0,0.0,1.0,33.0,28.0,49,39,16,0,0,165.0,324.0,7077.0
8474161,Jakub Voracek,2022,CBJ,R,11.0,10533.0,211.0,1.61,0.5,2.0,3.0,17.0,4.0,27.0,1.0,0.0,0.0,2.0,4.0,1.0,17.0,3.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,10.0,7,1,3,0,0,24.0,1926.0,0.0
8477454,Adam Erne,2022,DET,L,61.0,48974.0,1102.0,6.46,0.37,6.0,4.0,55.0,30.0,114.0,8.0,4.0,1.0,160.0,16.0,17.0,56.0,22.0,7.0,4.0,2.0,2.0,55.0,0.0,1.0,24.0,20.0,22,64,22,0,0,152.0,90.0,5732.0
8481523,Kirby Dach,2022,MTL,C,58.0,64365.0,1150.0,34.44,0.55,15.0,9.0,107.0,44.0,185.0,14.0,10.0,3.0,53.0,27.0,31.0,87.0,45.0,19.0,0.0,8.0,6.0,38.0,12.0,2.0,42.0,48.0,43,21,15,5,1,175.0,11278.0,1158.0
